git-log@0.3.0,Are you trying to listen for the 'core:cancel core:close' Atom command with `jQuery::on`? `jQuery::trigger` can no longer be used to listen for Atom commands. Please use `atom.commands.add` instead. See the docs at https://atom.io/docs/api/latest/CommandRegistry#instance-add for details.,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
git-log@0.3.0,Are you trying to listen for the 'core:cancel core:close' Atom command with `jQuery::on`? `jQuery::trigger` can no longer be used to listen for Atom commands. Please use `atom.commands.add` instead. See the docs at https://atom.io/docs/api/latest/CommandRegistry#instance-add for details.,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
git-log@0.3.0,"If you would like your pane item with class `GitLogView` to support modified behavior, please implement a `::onDidChangeModified()` method. If not, ignore this message. `::on` methods for items are no longer supported.","May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
git-log@0.3.0,"If you would like your pane item with class `GitLogView` to support modified behavior, please implement a `::onDidChangeModified()` method. If not, ignore this message. `::on` methods for items are no longer supported.","May 20, 2015 - May 27, 2015",Linux users,17,17,0,0.00
git-log@0.3.0,"If you would like your pane item with class `GitLogView` to support title change behavior, please implement a `::onDidChangeTitle()` method. `::on` methods for items are no longer supported. If not, ignore this message.","May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
git-log@0.3.0,"If you would like your pane item with class `GitLogView` to support title change behavior, please implement a `::onDidChangeTitle()` method. `::on` methods for items are no longer supported. If not, ignore this message.","May 20, 2015 - May 27, 2015",Linux users,17,17,0,0.00
git-log@0.3.0,Pane item with class `GitLogView` should implement `::getURI` instead of `::getUri`.,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
git-log@0.3.0,Pane item with class `GitLogView` should implement `::getURI` instead of `::getUri`.,"May 20, 2015 - May 27, 2015",Linux users,17,17,0,0.00
git-log@0.3.0,"Requiring `$` from `atom` is no longer supported. If you are using `space-pen`, please require `$` from `atom-space-pen-views`. Otherwise require `jquery` instead: `{$} = require 'atom-space-pen-views'` or `$ = require 'jquery'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies. Or add `""jquery"": ""^2""` to your package dependencies.","May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
git-log@0.3.0,"Requiring `$` from `atom` is no longer supported. If you are using `space-pen`, please require `$` from `atom-space-pen-views`. Otherwise require `jquery` instead: `{$} = require 'atom-space-pen-views'` or `$ = require 'jquery'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies. Or add `""jquery"": ""^2""` to your package dependencies.","May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
git-plus@4.4.8,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `git-plus` package,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
git-plus@4.4.8,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `git-plus` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
git-plus@4.4.8,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
git-plus@4.4.8,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
git-plus@4.4.8,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
git-plus@4.4.8,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
indent-helper@0.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
indent-helper@0.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
jsformat@0.8.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
jsformat@0.8.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
juicebox-syntax@1.0.6,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `juicebox-syntax` package,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
juicebox-syntax@1.0.6,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `juicebox-syntax` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
language-coldfusion@0.2.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,156,69,0,0.00
language-coldfusion@0.2.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
language-d@2.0.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
language-d@2.0.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
language-groovy@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
language-groovy@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
language-perl-template-toolkit@0.1.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,121,69,0,0.00
language-perl-template-toolkit@0.1.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,86,52,0,0.00
language-sage@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,216,69,0,0.00
language-sage@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
language-varnish@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
language-varnish@0.3.0,Store package settings files in the `settings/` directory instead of `scoped-properties/`,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
last-cursor-position@0.7.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `last-cursor-position` package,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
last-cursor-position@0.7.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `last-cursor-position` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
line-jumper@0.13.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
line-jumper@0.13.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
line-jumper@0.13.0,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
line-jumper@0.13.0,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
linter-jsonlint@0.1.2,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Mac Users,156,69,0,0.00
linter-jsonlint@0.1.2,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-php@0.0.12,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
linter-php@0.0.12,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-python-pep8@0.2.0,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Mac Users,104,69,0,0.00
linter-python-pep8@0.2.0,Config::unobserve no longer does anything. Call `.dispose()` on the object returned by Config::observe instead.,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-scspell@1.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
linter-scspell@1.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-scspell@1.1.1,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
linter-scspell@1.1.1,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-scss-lint@0.0.11,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
linter-scss-lint@0.0.11,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter-scss-lint@0.0.11,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
linter-scss-lint@0.0.11,Use a config schema instead. See the configuration section of https://atom.io/docs/latest/hacking-atom-package-word-count and https://atom.io/docs/api/latest/Config for more details,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
linter@0.10.1,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `linter` package,"May 20, 2015 - May 27, 2015",Mac Users,199,69,0,0.00
linter@0.10.1,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `linter` package,"May 20, 2015 - May 27, 2015",Linux users,43,35,0,0.00
linter@0.10.1,Use ::unset instead.,"May 20, 2015 - May 27, 2015",Mac Users,199,69,0,0.00
linter@0.10.1,Use ::unset instead.,"May 20, 2015 - May 27, 2015",Linux users,43,35,0,0.00
linter@0.7.3,Use Workspace::onDidAddTextEditor instead,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
linter@0.7.3,Use Workspace::onDidAddTextEditor instead,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
monokai-e-ui@0.1.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `monokai-e-ui` package,"May 20, 2015 - May 27, 2015",Mac Users,104,69,0,0.00
monokai-e-ui@0.1.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `monokai-e-ui` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
monokai-e@1.0.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `monokai-e` package,"May 20, 2015 - May 27, 2015",Mac Users,104,69,0,0.00
monokai-e@1.0.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `monokai-e` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
open-in-github-app@0.2.2,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
open-in-github-app@0.2.2,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,43,17,0,0.00
open-in-github-app@0.2.2,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
open-in-github-app@0.2.2,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,43,17,0,0.00
outdoor-theme@0.4.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `outdoor-theme` package,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
outdoor-theme@0.4.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `outdoor-theme` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
parcel@0.0.3,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
parcel@0.0.3,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
path@0.4.1,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `path` package,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
path@0.4.1,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `path` package,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
path@0.4.1,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
path@0.4.1,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
path@0.4.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
path@0.4.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,17,17,0,0.00
python-coverage@0.2.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,Please use Workspace::addBottomPanel() instead,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,Please use Workspace::addBottomPanel() instead,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `python-coverage` package,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `python-coverage` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,"The atom.workspaceView.statusBar global is deprecated. The global was previously being assigned by the status-bar package, but Atom packages should never assign globals. In the future, this problem will be solved by an inter-package communication API available on `atom.services`. For now, you can get a reference to the `status-bar` element via `document.querySelector('status-bar')`.","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,"The atom.workspaceView.statusBar global is deprecated. The global was previously being assigned by the status-bar package, but Atom packages should never assign globals. In the future, this problem will be solved by an inter-package communication API available on `atom.services`. For now, you can get a reference to the `status-bar` element via `document.querySelector('status-bar')`.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,"Use ::addLeftTile({item, priority}) instead.","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,"Use ::addLeftTile({item, priority}) instead.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
python-coverage@0.2.0,Use PackageManager::onDidActivateInitialPackages instead,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
python-coverage@0.2.0,Use PackageManager::onDidActivateInitialPackages instead,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
remote-ftp@unknown,"Requiring `EditorView` from `atom` is no longer supported. Please require `TextEditorView` from `atom-space-pen-view` instead: `{TextEditorView} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
remote-ftp@unknown,"Requiring `EditorView` from `atom` is no longer supported. Please require `TextEditorView` from `atom-space-pen-view` instead: `{TextEditorView} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
remote-ftp@unknown,Use TextBuffer::onDidChange instead,"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
remote-ftp@unknown,Use TextBuffer::onDidChange instead,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
remote-ftp@unknown,Use TextEditor::scrollToCursorPosition instead. You can get the editor via editorView.getModel(),"May 20, 2015 - May 27, 2015",Mac Users,86,69,0,0.00
remote-ftp@unknown,Use TextEditor::scrollToCursorPosition instead. You can get the editor via editorView.getModel(),"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
saturn-syntax@0.2.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `saturn-syntax` package,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
saturn-syntax@0.2.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `saturn-syntax` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,Please use Workspace::addTopPanel() instead,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,Please use Workspace::addTopPanel() instead,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,"Requiring `$$` from `atom` is no longer supported. Please require `atom-space-pen-views` instead: `{$$} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,"Requiring `$$` from `atom` is no longer supported. Please require `atom-space-pen-views` instead: `{$$} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,"Requiring `View` from `atom` is no longer supported. Please require `atom-space-pen-views` instead: `{View} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,"Requiring `View` from `atom` is no longer supported. Please require `atom-space-pen-views` instead: `{View} = require 'atom-space-pen-views'` Add `""atom-space-pen-views"": ""^2.0.3""` to your package dependencies.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `script` package,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `script` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
script@2.16.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,78,69,0,0.00
script@2.16.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
SFTP-deployment@0.5.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `SFTP-deployment` package,"May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
SFTP-deployment@0.5.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `SFTP-deployment` package,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
SFTP-deployment@0.5.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
SFTP-deployment@0.5.0,The context menu CSON format has changed. Please see https://atom.io/docs/api/latest/ContextMenuManager#context-menu-cson-format for more info.,"May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
SFTP-deployment@0.5.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
SFTP-deployment@0.5.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
slash-closer@0.7.1,Use ::scopeDescriptorForBufferPosition instead. The return value has changed! It now returns a `ScopeDescriptor`,"May 20, 2015 - May 27, 2015",Mac Users,69,69,0,0.00
slash-closer@0.7.1,Use ::scopeDescriptorForBufferPosition instead. The return value has changed! It now returns a `ScopeDescriptor`,"May 20, 2015 - May 27, 2015",Linux users,17,17,0,0.00
spacegray-dark-ui@0.8.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `spacegray-dark-ui` package,"May 20, 2015 - May 27, 2015",Mac Users,121,69,0,0.00
spacegray-dark-ui@0.8.0,Store package style sheets in the `styles/` directory instead of `stylesheets/` in the `spacegray-dark-ui` package,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
sublime-style-column-selection@unknown,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
sublime-style-column-selection@unknown,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
sublime-style-column-selection@unknown,Use Workspace::onDidAddTextEditor instead,"May 20, 2015 - May 27, 2015",Mac Users,95,69,0,0.00
sublime-style-column-selection@unknown,Use Workspace::onDidAddTextEditor instead,"May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
switcheroo@0.5.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,130,69,0,0.00
switcheroo@0.5.0,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
tab-control@0.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Mac Users,104,69,0,0.00
tab-control@0.1.1,"Use `activationCommands` instead of `activationEvents` in your package.json Commands should be grouped by selector as follows: ```json ""activationCommands"": { ""atom-workspace"": [""foo:bar"", ""foo:baz""], ""atom-text-editor"": [""foo:quux""] } ```","May 20, 2015 - May 27, 2015",Linux users,0,0,0,0.00
toggle-tabs@0.1.8,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Mac Users,112,69,0,0.00
toggle-tabs@0.1.8,"atom.workspaceView is no longer available. In most cases you will not need the view. See the Workspace docs for alternatives: https://atom.io/docs/api/latest/Workspace. If you do need the view, please use `atom.views.getView(atom.workspace)`, which returns an HTMLElement.","May 20, 2015 - May 27, 2015",Linux users,9,9,0,0.00
